Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC
BAR_190730_1028_0048,0.05461072,0.06356114,0.00805116,0.4276834,0.628472222,1.786722641,1.854035162,1.266284955,1.220311268,4.042459974,4.194754553,0.773537691,0.550266371,0.569695989,0.532323335,7.285907114,0.063785195,0.048604425,0.059255165,0.963045575,5.728693035,5.781185978,1.163894928,0.37307268,0.598352668,0.0644604,0.057027604,0.007432796,0.38560906,0.773257263,0.713146738,0.503562187,0.847514664,0.339651107,0.741224035,0.559117563,0.567021265,6.728693035,0.743028457,0.886768846,0.551187314,0.554348146,0.15061737,0.957454581,0.589377132,2.298785834,0.551187314,0.554348146,46.87682855,0.075740705,-0.741224035,-0.075740705,0.77514589,0.33082923,0.540166353,0.116443212,0.783510632,0.100046155,0.580843991,-0.16368092,0.432652618,0.537201805,0.803701219,0.859184086,182.721265,0.957619817,7.831491692,0.651623417,3.6438635,1.128511272,22.7423776,0.08127827,-0.773537691,1.69,0.78
BAR_190730_1028_0049,0.05722625,0.06405753,0.008092292,0.41173902,0.684027778,1.765423965,1.777882941,1.394849084,1.385074317,4.347356515,4.378036744,0.755946746,0.523064011,0.548801047,0.516282175,7.964958523,0.062548599,0.049811967,0.060738006,0.961449793,5.427644338,5.742181782,1.11937319,0.35451277,0.572133634,0.062796518,0.052459923,0.010336595,0.368613663,0.752358643,0.701791752,0.495126564,0.826900965,0.324641207,0.730735626,0.546843939,0.544920855,6.427644338,0.752220679,0.877973373,0.521155186,0.523127794,0.112293275,0.960791172,0.56210707,2.164033099,0.521155186,0.523127794,58.96931101,0.056324762,-0.730735626,-0.056324762,0.775680888,0.311252773,0.495259803,0.120177842,0.772460428,0.10736173,0.563644428,-0.154503122,0.442324837,0.517680186,0.797176956,0.893357112,194.495618,0.956553578,7.194932745,0.623776555,3.59700908,1.120690299,21.5440174,0.060351535,-0.755946746,1.8,0.83
BAR_190730_1028_0050,0.052803755,0.063663706,0.0077107,0.44253266,0.699652778,2.034184875,1.86441273,1.238210957,1.350961598,5.123603156,4.695989565,0.786796394,0.572617092,0.587332432,0.546658331,6.731344951,0.062093849,0.047960953,0.05848634,0.965748745,5.951098009,5.765358307,1.205666264,0.389728905,0.620879411,0.066812957,0.061831781,0.004981176,0.40113994,0.78727785,0.722228353,0.512680374,0.865235855,0.355687249,0.748462414,0.568704624,0.583300766,6.951098009,0.745161714,0.893398197,0.578151147,0.580997349,0.184881555,0.958243443,0.612517501,2.409794924,0.578151147,0.580997349,40.04955433,0.093244507,-0.748462414,-0.093244507,0.783936556,0.348183101,0.575257509,0.113888537,0.791650383,0.09446108,0.594700517,-0.172475875,0.425225777,0.553748406,0.817428832,0.829416921,169.7313048,0.95830417,8.380704365,0.675643617,3.737278645,1.134370483,23.81813234,0.09985541,-0.786796394,1.8,0.81
BAR_190730_1028_0051,0.051162772,0.063179776,0.007508059,0.4143496,0.722222222,1.892005157,1.877670527,1.374203442,1.384694472,4.919213407,4.881943369,0.780187273,0.545320396,0.564239525,0.522672411,7.815631512,0.061616919,0.047136979,0.057486143,0.964404776,5.558263201,5.310859679,1.234877891,0.363186828,0.590685898,0.067688721,0.064356893,0.003331828,0.373732731,0.778865248,0.708526271,0.518501939,0.837931288,0.365824898,0.735388945,0.550829244,0.56745131,6.558263201,0.74406161,0.890093636,0.541735559,0.554944593,0.207896764,0.957837737,0.583197769,2.353354985,0.541735559,0.554944593,33.83108897,0.105096521,-0.735388945,-0.105096521,0.787571398,0.323270284,0.540828828,0.119502013,0.783725655,0.096772332,0.580622933,-0.156478894,0.419881142,0.532309817,0.824429087,0.809796667,164.2842032,0.959087699,8.098654232,0.640763474,3.76089816,1.131453611,22.27188984,0.11248244,-0.780187273,1.6,0.85
BAR_190730_1028_0052,0.05316232,0.06289398,0.008090768,0.39446625,0.612847222,1.741217651,1.793668413,1.267073073,1.230021103,3.841561441,3.957280935,0.762471283,0.516263783,0.540249536,0.503279095,8.767204712,0.065170834,0.047774978,0.0582318,0.95980312,5.271923799,5.301461603,1.183055593,0.34130393,0.560596934,0.064534872,0.058317836,0.006217036,0.353083894,0.760667509,0.694985086,0.506608662,0.813159458,0.34503053,0.724969615,0.537080709,0.5453431,6.271923799,0.735824976,0.881235641,0.506659049,0.519479278,0.166534887,0.954725117,0.551738935,2.212485472,0.506659049,0.519479278,39.6633269,0.083852923,-0.724969615,-0.083852923,0.772042073,0.300769188,0.490699303,0.123195303,0.77267155,0.104133147,0.561698292,-0.144598437,0.428220504,0.510131792,0.803855041,0.845268816,180.6223705,0.958323337,7.420034528,0.608108575,3.62880082,1.123597474,20.8675022,0.09013673,-0.762471283,1.53,0.85
BAR_190730_1028_0053,0.05597374,0.0655697,0.008259896,0.43372923,0.579861111,1.676807251,1.776008054,1.244925437,1.175388814,3.500335136,3.707416812,0.77139718,0.553043048,0.572528579,0.536790124,7.06155599,0.063633927,0.050002237,0.060960828,0.962623985,5.61478137,5.646724822,1.17143682,0.37775549,0.602263298,0.066905764,0.059709602,0.007196162,0.390461451,0.770536673,0.709079649,0.505146493,0.851967971,0.342451371,0.737352932,0.558410629,0.562220701,6.61478137,0.742817112,0.88569859,0.558937603,0.557962828,0.156923592,0.957375946,0.592643764,2.281666955,0.558937603,0.557962828,44.3173285,0.078950867,-0.737352932,-0.078950867,0.776244313,0.334577505,0.54137701,0.118085588,0.781110351,0.100804061,0.581427987,-0.166977207,0.43121958,0.539814338,0.805810927,0.853652525,169.4945997,0.956407459,7.748798454,0.656882835,3.77444684,1.127562495,23.0491678,0.084707449,-0.77139718,2,0.84
BAR_190730_1028_0054,0.053934224,0.062119666,0.007871566,0.40275657,0.640625,1.817539673,1.837767062,1.268885645,1.254919651,4.191700871,4.238350287,0.763804199,0.52302687,0.546920199,0.510335862,8.360915856,0.063518556,0.047713433,0.058171099,0.961660854,5.483559812,5.629228065,1.151767123,0.348822346,0.569153244,0.062433542,0.054438717,0.007994825,0.361448085,0.76176514,0.703896108,0.50126639,0.821455379,0.335582795,0.732747509,0.545126994,0.552615458,6.483559812,0.745280628,0.881902099,0.515073468,0.524903448,0.140364509,0.958287157,0.560229589,2.222598172,0.515073468,0.524903448,48.18774077,0.070531388,-0.732747509,-0.070531388,0.77506994,0.307627159,0.500948851,0.119734799,0.776307729,0.103957472,0.565635728,-0.149532506,0.435215054,0.516170488,0.801771101,0.868231069,195.3495527,0.958397236,7.46755103,0.618293165,3.54137647,1.124190464,21.25675844,0.075663396,-0.763804199,1.88,0.87
BAR_190730_1028_0055,0.057268273,0.06472109,0.008613578,0.4105467,0.571180556,1.812723694,1.83156023,1.134342762,1.122676704,3.727413099,3.766145726,0.755166994,0.522739021,0.547540238,0.515176371,8.018668141,0.065952405,0.050142026,0.061108406,0.958900791,5.343321783,5.612870296,1.130138672,0.353278427,0.570543576,0.063560329,0.053832664,0.009727665,0.367012386,0.753322564,0.696889887,0.495556145,0.825540371,0.325409673,0.727643693,0.544377687,0.541855016,6.343321783,0.73851439,0.877583497,0.520347329,0.522501889,0.121733614,0.95575607,0.560491792,2.158355686,0.520347329,0.522501889,53.87474019,0.061093991,-0.727643693,-0.061093991,0.765088512,0.310031317,0.492790118,0.121533722,0.770927508,0.10753877,0.562711057,-0.153392289,0.43849145,0.516511576,0.789289297,0.884847165,186.9153128,0.956145702,7.168833256,0.622006394,3.627299315,1.120342356,21.4948183,0.065735527,-0.755166994,1.53,0.88
BAR_190730_1028_0056,0.052653484,0.062357448,0.007325271,0.43204683,0.597222222,1.825151443,1.873276014,1.177984439,1.14772195,3.924075601,4.027543429,0.782737983,0.560228922,0.5779322,0.53749752,7.109314569,0.059878195,0.047309267,0.057709794,0.96665573,5.928552143,5.850342199,1.184298612,0.379393346,0.608620456,0.064736141,0.05864406,0.006092081,0.391268096,0.781560042,0.722229958,0.50972195,0.854702616,0.350505503,0.747747134,0.564925069,0.57952911,6.928552143,0.755737811,0.891368991,0.561464602,0.5674185,0.167555718,0.962025007,0.600498038,2.374868148,0.561464602,0.5674185,43.73958281,0.084374275,-0.747747134,-0.084374275,0.789753583,0.338179464,0.559970453,0.113986954,0.789764555,0.096248491,0.588480163,-0.166777995,0.430399855,0.544945486,0.819519284,0.844381637,183.3584349,0.958924421,8.205474684,0.661858795,3.64156936,1.132580232,23.15175932,0.090113799,-0.782737983,1.49,0.75
BAR_190730_1028_0057,0.055939313,0.06544566,0.008104376,0.42615426,0.560763889,1.856061401,1.789618223,1.087652596,1.128033887,3.746923954,3.612791788,0.767931721,0.544111338,0.565447566,0.530078552,7.352385084,0.062587202,0.049926686,0.060878326,0.962674889,5.51157403,5.565731597,1.16994036,0.370214947,0.593137824,0.066847631,0.059572184,0.007275447,0.382991144,0.76582698,0.705625761,0.505413461,0.84410964,0.342922656,0.73374422,0.553573733,0.556616346,6.51157403,0.746911019,0.88396586,0.547939425,0.548959954,0.155676547,0.958883743,0.583616935,2.254393449,0.547939425,0.548959954,43.92470722,0.078315682,-0.73374422,-0.078315682,0.779622786,0.327257374,0.529024841,0.119526887,0.778308173,0.10216494,0.576574759,-0.162760363,0.431999338,0.533197713,0.808569869,0.854744425,170.5732207,0.956511396,7.618153265,0.646621925,3.773199185,1.126024742,22.5931507,0.083918581,-0.767931721,1.69,0.85
BAR_190730_1028_0058,0.060800802,0.0673679,0.00817341,0.41800475,0.538194444,1.803881378,1.700678192,1.074072842,1.139251392,3.495020167,3.295063994,0.746031341,0.518736688,0.547407931,0.519539286,7.709863755,0.059947802,0.052605374,0.064168417,0.961643225,5.204805998,5.599954592,1.108010056,0.357203948,0.571004948,0.065761588,0.054088445,0.011673143,0.372557379,0.738993015,0.693883444,0.49410926,0.828799772,0.322819617,0.722407515,0.543309125,0.530666672,6.204805998,0.763000989,0.87301567,0.524618358,0.51911691,0.102207517,0.964499066,0.559780204,2.093543588,0.524618358,0.51911691,62.15923149,0.051237922,-0.722407515,-0.051237922,0.783604229,0.311844644,0.483708073,0.123345248,0.765333336,0.111321416,0.559174771,-0.158030067,0.445942938,0.516222181,0.802616881,0.902518885,179.4760807,0.954189441,6.874987438,0.62475203,3.78151783,1.116257739,21.6949208,0.054727964,-0.746031341,1.55,0.86
BAR_190730_1028_0059,0.054919552,0.065525234,0.007843955,0.42854103,0.649305556,1.927920532,1.941508027,1.212446241,1.203961029,4.506514247,4.538275016,0.772806495,0.549692755,0.569857326,0.532881947,7.254012575,0.061142973,0.049568946,0.060455411,0.964050298,5.540091562,5.481535535,1.193113047,0.373621478,0.598618848,0.068286961,0.062416777,0.005870184,0.385778116,0.770414118,0.707640187,0.510763715,0.8479964,0.352332493,0.734751232,0.55501379,0.561209844,6.540091562,0.750047269,0.886403248,0.554559792,0.556925532,0.174753648,0.960016939,0.589504913,2.292914211,0.554559792,0.556925532,39.61495947,0.088054306,-0.734751232,-0.088054306,0.786178501,0.331179291,0.539587959,0.11935688,0.780604922,0.100038198,0.580643925,-0.164342513,0.428093312,0.537342633,0.817631144,0.838143546,163.6136938,0.956912248,7.803068568,0.652120952,3.83207561,1.128187261,22.84151596,0.09418831,-0.772806495,1.75,0.85
BAR_190730_1028_0060,0.053978883,0.06386387,0.007803701,0.42181653,0.638888889,1.883069992,1.898917165,1.221409725,1.211216604,4.331060982,4.36750948,0.773100448,0.545053812,0.565442779,0.527505348,7.517149742,0.062108406,0.048487839,0.059128308,0.963671632,5.604932178,5.582606586,1.183126928,0.367837647,0.592764188,0.065945156,0.059636478,0.006308678,0.379934379,0.771482302,0.709544559,0.508282311,0.84216682,0.347976588,0.737012776,0.554380557,0.563269801,6.604932178,0.747381851,0.886550224,0.545106791,0.550910646,0.16659351,0.959055073,0.584073401,2.295271709,0.545106791,0.550910646,41.84568161,0.083882859,-0.737012776,-0.083882859,0.782225046,0.326106548,0.534480336,0.118341094,0.781634901,0.100024005,0.578547186,-0.160518988,0.429609283,0.533268647,0.8127773,0.845217852,175.1567417,0.957809515,7.814473115,0.644939784,3.709584685,1.12831753,22.4656583,0.089831626,-0.773100448,1.7,0.8
BAR_190730_1028_0061,0.07060385,0.07487032,0.009499535,0.4220109,0.413194444,1.896852188,1.522046375,0.784193944,0.977302678,2.821567627,2.26404398,0.713350646,0.495110358,0.531032382,0.516549171,7.580580125,0.061297721,0.059667718,0.07276836,0.955970775,4.636557985,5.315359871,1.060428291,0.35140705,0.552019873,0.069637255,0.05272257,0.016914685,0.370352998,0.700648725,0.666773059,0.483116281,0.819448173,0.302976138,0.698638962,0.52846781,0.487302212,5.636557985,0.762818138,0.856675323,0.512681845,0.491957103,0.05860564,0.964437994,0.538227107,1.884267566,0.512681845,0.491957103,95.9774339,0.029328024,-0.698638962,-0.029328024,0.774812106,0.301041748,0.432209991,0.13193355,0.743651106,0.124415344,0.538460171,-0.159241232,0.455585998,0.500675989,0.78627309,0.943015203,158.6419392,0.947878609,5.977165551,0.609184253,4.07157355,1.101521968,21.2550818,0.031376955,-0.713350646,1.02,0.88
BAR_190730_1028_0062,0.06945989,0.077916265,0.009958696,0.441666,0.359375,2.238480682,1.951229825,0.577958975,0.663043371,2.896034382,2.524403586,0.728208289,0.521666734,0.552165829,0.534815749,6.821206378,0.063296186,0.060538683,0.073809284,0.955898355,4.668469863,5.053261898,1.121744722,0.37220611,0.578545626,0.076413944,0.064032352,0.012381592,0.38922105,0.718837267,0.668108919,0.495225721,0.841530882,0.324818625,0.700081122,0.535254897,0.499607443,5.668469863,0.749209939,0.864104145,0.549168743,0.524228993,0.114382473,0.959716244,0.564409276,1.975388461,0.549168743,0.524228993,50.77971017,0.057379533,-0.700081122,-0.057379533,0.773343945,0.321624842,0.474840514,0.132276212,0.749803722,0.117920066,0.55459954,-0.170137287,0.441478093,0.520618454,0.795427105,0.891468424,130.9048322,0.94707911,6.358576151,0.638524914,4.373427265,1.108245591,22.6706216,0.06153785,-0.728208289,1,0.82
BAR_190730_1028_0063,0.06794467,0.07832415,0.009712629,0.44445848,0.321180556,1.999892883,1.694749537,0.578155966,0.682254207,2.312376149,1.959554155,0.734799952,0.529024989,0.557851598,0.53829201,6.718810593,0.062267847,0.060126217,0.073318315,0.957229208,4.674603299,4.922607504,1.152763712,0.37651381,0.585548668,0.078991001,0.06898708,0.010003921,0.392464664,0.725557702,0.669342487,0.502137597,0.846476216,0.337128098,0.700356724,0.536238495,0.50478395,5.674603299,0.749859212,0.867399976,0.558371875,0.534597097,0.141212261,0.959949522,0.571666044,2.017889209,0.558371875,0.534597097,41.6673103,0.070961672,-0.700356724,-0.070961672,0.779350651,0.32658807,0.48815263,0.132589352,0.752391975,0.115018673,0.559952478,-0.171940353,0.435594556,0.525987005,0.805751046,0.867480464,122.6670795,0.947531626,6.541476763,0.645509997,4.47997306,1.111215529,23.0060078,0.076008857,-0.734799952,1.06,0.8
BAR_190730_1028_0064,0.067347124,0.07222705,0.00994313,0.3986051,0.258680556,1.859521179,1.5,0.500800965,0.620833334,1.731679101,1.396875002,0.710926913,0.479218827,0.51440118,0.497519083,8.64157664,0.066501533,0.057304007,0.069829728,0.951324572,4.518778629,5.145909582,1.072459308,0.331257976,0.530781096,0.067163846,0.051839635,0.015324211,0.348765999,0.70085107,0.658176352,0.483068167,0.798351922,0.302888641,0.693194061,0.517377007,0.481309739,5.518778629,0.742706758,0.855463456,0.48462417,0.47362726,0.069840543,0.957334852,0.517849045,1.869976386,0.48462417,0.47362726,79.18190438,0.034962958,-0.693194061,-0.034962958,0.7579869,0.283379093,0.404621966,0.134206302,0.74065487,0.125138829,0.529206485,-0.145454613,0.450430299,0.485283639,0.772478058,0.93243631,166.6627716,0.949745608,5.91866551,0.583068485,3.90783261,1.100421243,20.0706756,0.037644733,-0.710926913,0.93,0.87
BAR_190730_1028_0065,0.07553293,0.08683847,0.010713737,0.44503814,0.255208333,1.953776245,1.5,0.470243203,0.612499999,1.795031923,1.378124998,0.709807424,0.508153265,0.543085956,0.533707224,6.718036953,0.061898654,0.066735617,0.081382257,0.952984343,4.124896143,4.457683578,1.149676969,0.36950521,0.568009144,0.087430273,0.076075934,0.011354339,0.387343094,0.69353994,0.640420411,0.501709572,0.836380693,0.336369112,0.673463851,0.517721896,0.465364341,5.124896143,0.751555918,0.854903712,0.549724145,0.51557749,0.138583458,0.960555323,0.552499395,1.863427008,0.549724145,0.51557749,38.06096026,0.069627656,-0.673463851,-0.069627656,0.78034865,0.315891376,0.447842304,0.142965272,0.73268217,0.124352558,0.542934054,-0.17145268,0.436391774,0.512130395,0.806173782,0.869809544,100.3284289,0.941716856,5.891975063,0.630167317,4.96317788,1.099912462,22.6225342,0.074546447,-0.709807424,0.87,0.81
BAR_190730_1028_0066,0.06998627,0.0742939,0.009530456,0.43190062,0.28125,1.828160477,1.5,0.553835406,0.675,1.851012483,1.51875,0.721107399,0.508209649,0.541849115,0.52580696,7.183345808,0.061962273,0.059184714,0.07217223,0.956820185,4.813406215,5.47633947,1.061549644,0.36191435,0.565537946,0.069071074,0.052382823,0.016688251,0.380630411,0.710781,0.674926133,0.483021895,0.830743279,0.302804487,0.706461066,0.536790246,0.499184379,5.813406215,0.760290533,0.8605537,0.527876567,0.505321549,0.059658838,0.963587383,0.551624318,1.931063049,0.527876567,0.505321549,97.4693389,0.029856009,-0.706461066,-0.029856009,0.772608906,0.311446733,0.454350029,0.128941994,0.74959219,0.121465816,0.546791839,-0.164887656,0.455015832,0.510861151,0.784371796,0.942019062,160.7729824,0.948275516,6.171219298,0.624145133,4.03657369,1.105037284,21.8871662,0.031967637,-0.721107399,1.01,0.85
BAR_190730_1028_0067,0.070778556,0.08038342,0.010166936,0.4400911,0.324652778,2.122962646,1.5,0.550527822,0.779166667,2.481212594,1.753125001,0.722909532,0.516229233,0.548012113,0.532539659,6.881216715,0.063019925,0.062114048,0.075733408,0.954839513,4.474898928,4.82071353,1.135703023,0.369312544,0.573481061,0.079821348,0.068192645,0.011628703,0.386314796,0.711592496,0.6587136,0.498257994,0.838076498,0.330232832,0.69111487,0.528613004,0.488672509,5.474898928,0.748795498,0.861454766,0.546793651,0.520439606,0.126569418,0.959566915,0.559110538,1.942174091,0.546793651,0.520439606,44.47364077,0.063540212,-0.69111487,-0.063540212,0.77544128,0.318146051,0.464728917,0.135954337,0.744336254,0.119709408,0.550498209,-0.169063492,0.438722081,0.516700647,0.799584597,0.880511877,119.9879068,0.945720183,6.217859262,0.633589972,4.54915928,1.105852401,22.5429472,0.068121999,-0.722909532,0.96,0.85
BAR_190730_1028_0068,0.06254805,0.072030246,0.009309849,0.42652896,0.355902778,2.079354858,1.573332286,0.616176693,0.814354356,2.664173413,2.015831993,0.744220036,0.525378606,0.552000865,0.526007636,7.366692675,0.064701988,0.055339221,0.067455967,0.957278476,4.921525799,5.142005093,1.151598587,0.36398091,0.577144944,0.072202593,0.062920374,0.009282219,0.378566245,0.738860039,0.679680838,0.500598892,0.835469286,0.334397606,0.711046371,0.538294372,0.520311689,5.921525799,0.740881681,0.872110018,0.538924736,0.528437996,0.14022105,0.95665178,0.565289298,2.081052779,0.538924736,0.528437996,43.86812226,0.070458583,-0.711046371,-0.070458583,0.771088318,0.317431398,0.488307197,0.128371617,0.760155844,0.111472538,0.560766911,-0.16198773,0.43469912,0.520463146,0.798181848,0.868358134,145.3342445,0.951641913,6.819220743,0.632768433,4.09510068,1.115446115,22.21814244,0.075695007,-0.744220036,0.88,0.84
BAR_190730_1028_0069,0.0729789,0.07919972,0.010252521,0.42648733,0.3125,1.997981796,1.5,0.563068193,0.75,2.247729521,1.6875,0.707772435,0.494426562,0.530545834,0.51895756,7.40504312,0.063119184,0.062459666,0.076152858,0.953049757,4.384960073,4.961993081,1.085241351,0.35350843,0.551792476,0.075168019,0.059495169,0.01567285,0.372343616,0.694028103,0.653245279,0.487589507,0.820843504,0.31108617,0.686763899,0.521698011,0.474036376,5.384960073,0.753638208,0.853886218,0.518756618,0.493672176,0.081620428,0.96129128,0.537434747,1.851603757,0.518756618,0.493672176,66.37950837,0.04087841,-0.686763899,-0.04087841,0.770771064,0.301855976,0.427325288,0.136866045,0.737018188,0.126115767,0.536052362,-0.161191619,0.449291309,0.500203481,0.786857258,0.921454015,135.3630219,0.945351147,5.843981343,0.610316136,4.35456064,1.098987004,21.4593386,0.043831403,-0.707772435,0.9,0.83
BAR_190730_1028_0070,0.06484896,0.075640894,0.010253012,0.4252621,0.270833333,2.04006424,1.5,0.477926126,0.649999999,1.989062632,1.462499998,0.735370346,0.518592513,0.546019262,0.523334885,7.426551555,0.068016565,0.057827493,0.070451872,0.952915471,4.622118903,4.819992792,1.166416454,0.36041314,0.569949444,0.076179816,0.067517062,0.008662754,0.375014478,0.729868228,0.663922932,0.501787554,0.830949226,0.336507424,0.697981865,0.529005329,0.503351767,5.622118903,0.726957582,0.867685173,0.535830339,0.522040152,0.152731696,0.951224236,0.55745281,2.021630853,0.535830339,0.522040152,38.3367326,0.076816465,-0.697981865,-0.076816465,0.761263343,0.312725138,0.472122092,0.133699749,0.751675884,0.114624368,0.55438703,-0.160488547,0.430195881,0.514817575,0.791778532,0.857326726,128.4634019,0.949326399,6.557731998,0.626052467,4.30099061,1.111472153,22.05646576,0.08286391,-0.735370346,1.09,0.82
BAR_190730_1028_0071,0.07128192,0.07664109,0.010108558,0.40966055,0.199652778,1.929199677,1.5,0.37256382,0.479166667,1.386612269,1.078125001,0.703574026,0.480231837,0.517428861,0.504936762,8.124319748,0.063965435,0.060710108,0.074010029,0.951837533,4.345181677,4.971416935,1.075182739,0.33837863,0.535159543,0.071891702,0.055866296,0.016025406,0.356983361,0.689627215,0.65049208,0.484973293,0.805117269,0.306348863,0.684800199,0.515269403,0.469414019,5.345181677,0.751603425,0.851787013,0.495625532,0.477000745,0.072363927,0.960572206,0.5214273,1.827539062,0.495625532,0.477000745,73.95264867,0.036229455,-0.684800199,-0.036229455,0.766948726,0.288226523,0.403757248,0.137452205,0.73470701,0.127840785,0.527939161,-0.151659395,0.451061272,0.487928699,0.781464308,0.930074455,147.2692541,0.946848884,5.747047077,0.590393412,4.17952287,1.097075214,20.5170846,0.038886851,-0.703574026,0.75,0.83
BAR_190730_1028_0072,0.073660694,0.07829678,0.010353277,0.4229643,0.251736111,1.823609314,1.5,0.496954031,0.604166666,1.65264594,1.359374999,0.703354866,0.488596951,0.52572975,0.515338147,7.550768986,0.06378676,0.062352423,0.076014089,0.952213907,4.402065066,5.082199572,1.062938397,0.349303606,0.545872189,0.072579589,0.055117467,0.017462122,0.368860716,0.68965046,0.65344969,0.482388132,0.816139674,0.30165136,0.687600801,0.521227591,0.471380348,5.402065066,0.753534397,0.851677433,0.510229487,0.485364664,0.06096146,0.961254785,0.531485198,1.826294787,0.510229487,0.485364664,88.29185768,0.030509102,-0.687600801,-0.030509102,0.766423681,0.297493998,0.416686397,0.136186841,0.735690174,0.128122985,0.531968185,-0.159088622,0.453825107,0.495665604,0.77872396,0.940788293,144.3763324,0.945396077,5.742062381,0.603981879,4.23887319,1.096975326,21.1436598,0.03273975,-0.703354866,0.7,0.83
BAR_190730_1028_0073,0.0703007,0.07541165,0.009923656,0.42000946,0.236111111,1.647794724,1.5,0.515840952,0.566666666,1.400625515,1.274999999,0.713239881,0.494669405,0.529695808,0.514955099,7.663489452,0.063761955,0.059798507,0.072900979,0.95383628,4.569556693,5.192085496,1.072701268,0.34970876,0.550295691,0.070598944,0.054619684,0.01597926,0.368130791,0.701823245,0.662268963,0.484538584,0.817734798,0.305560096,0.695565455,0.525765504,0.48486218,5.569556693,0.752602414,0.85661994,0.511553696,0.49168558,0.070065025,0.960926226,0.536603818,1.883611097,0.511553696,0.49168558,79.70869306,0.035075613,-0.695565455,-0.035075613,0.767419689,0.299567497,0.430091316,0.133301649,0.74243109,0.124267261,0.537756876,-0.157745966,0.451699461,0.499425905,0.781460179,0.932225989,152.8148382,0.947661422,5.974470524,0.607046809,4.10816289,1.101471689,21.1869636,0.037638995,-0.713239881,0.51,0.86
BAR_190730_1028_0074,0.06964144,0.07080655,0.010133856,0.39399135,0.256944444,1.600571823,1.5,0.577918457,0.616666666,1.480528934,1.387499998,0.69958363,0.467137876,0.504886166,0.491718946,8.891112533,0.067297993,0.057637351,0.070226411,0.949847939,4.564334797,5.472774593,1.016730125,0.32434991,0.519415011,0.061837804,0.042110482,0.019727322,0.343797401,0.689005653,0.65914932,0.470219697,0.789899786,0.279318181,0.695323279,0.517262942,0.474409986,5.564334797,0.745939996,0.849791815,0.468881442,0.455945774,0.016590196,0.958529049,0.506021359,1.805064972,0.468881442,0.455945774,327.4160113,0.008295669,-0.695323279,-0.008295669,0.749597105,0.275629899,0.380608825,0.132487534,0.737204993,0.130307473,0.520097588,-0.142652384,0.46248231,0.476350593,0.753209012,0.983545166,192.9486518,0.949389278,5.657426814,0.571445465,3.68114049,1.095255052,19.507599,0.00894078,-0.69958363,0.67,0.84
BAR_190730_1028_0075,0.07052721,0.07674153,0.010493738,0.43147975,0.256944444,1.958906021,1.5,0.472202336,0.616666666,1.811988066,1.387499998,0.719018995,0.50811478,0.54034436,0.525068221,7.201194534,0.066516057,0.060479937,0.073699897,0.952514174,4.622506484,5.167211228,1.088112375,0.36095254,0.56372584,0.072462112,0.057518269,0.014943843,0.378892257,0.71052281,0.663648574,0.486437149,0.829544214,0.309001593,0.697999541,0.530869385,0.49107862,5.622506484,0.74096235,0.859509498,0.529465997,0.506177004,0.08424428,0.956682109,0.549708294,1.918301565,0.529465997,0.506177004,67.41461959,0.042197142,-0.697999541,-0.042197142,0.75941524,0.310242136,0.450512936,0.132599102,0.74553931,0.121861588,0.545239796,-0.163857166,0.447046794,0.509442571,0.776722201,0.919022725,143.4140148,0.946948098,6.117918885,0.622413387,4.19236872,1.104091932,21.9057252,0.045434618,-0.719018995,0.9,0.81
